Sample 33,,
Wavelength (nm),Intensity (a.u.),
346,1.170083284,
347.0700073,1.071089745,
348,0.8917452097,
349.0700073,0.9975062013,
350,1.121246099,
351.0599976,0.9839190245,
351.9599915,0.9882795811,
353.0299988,1.394481659,
353.9299927,1.32471478,
355,1.213629961,
356.0599976,1.439952374,
356.9599915,1.420925498,
358.0299988,1.28847754,
358.9299927,1.253729463,
360,1.183226585,
361.0700073,1.203041315,
362,1.110987663,
363.0700073,1.211155891,
364,1.061033964,
365.0700073,1.078290343,
366,1.322463512,
367.0700073,1.176831722,
368,1.40808177,
369.0700073,1.54539609,
370,1.674252272,
371.0599976,2.02991271,
371.9599915,2.03408742,
373.0299988,2.627970695,
373.9299927,2.757971287,
375,2.777038574,
376.0599976,3.143889666,
376.9599915,3.102779627,
378.0299988,2.918018341,
378.9299927,2.879294872,
380,2.617882967,
381.0700073,2.675227404,
382,2.843071699,
383.0700073,3.02943325,
384,2.926506758,
385.0700073,2.960981846,
386,3.105639219,
387.0700073,3.018211603,
388,3.151027679,
389.0700073,3.478452682,
390,3.395991802,
391.0599976,3.619044542,
391.9599915,3.532008648,
393.0299988,3.70217371,
393.9299927,3.981618643,
395,4.006751537,
396.0599976,4.200688839,
396.9599915,4.580033779,
398.0299988,4.431877613,
398.9299927,4.848660469,
400,5.049324512,
401.0599976,5.035164833,
401.9599915,5.478190422,
403.0299988,5.830441952,
403.9299927,5.522773266,
405,6.048658848,
406.0599976,6.174814224,
406.9599915,6.16636467,
408.0299988,6.757500172,
408.9299927,6.967279911,
410,7.52279377,
411.0599976,7.753162384,
411.9599915,7.943157196,
413.0299988,8.496416092,
413.9299927,9.153923035,
415,9.060956001,
416.0599976,9.60213089,
416.9599915,10.21619606,
418.0299988,10.61653996,
418.9299927,11.72734737,
420,11.73667908,
421.0599976,13.31911755,
421.9599915,14.00939178,
423.0299988,15.01333809,
423.9299927,15.76126575,
425,16.89945221,
426.0599976,18.37568283,
426.9599915,19.39761925,
428.0299988,20.60941505,
428.9299927,21.95266533,
430,23.9542141,
431.0400085,25.84526825,
431.9400024,27.4660778,
432.980011,30.20262337,
434.019989,32.67153168,
435.0700073,35.85218811,
435.9700012,38.2493515,
437.0100098,41.42837524,
438.0499878,44.78694153,
438.9500122,48.12809372,
440,52.31716919,
441.0599976,56.78927612,
441.9599915,60.55260849,
443.0299988,65.82286072,
443.9299927,70.27496338,
445,75.85744476,
446.0599976,83.30575562,
446.9599915,87.95554352,
448.0299988,94.79569244,
448.9299927,102.1389618,
450,109.9794693,
451.0599976,118.7698669,
451.9599915,123.5399857,
453.0299988,134.0814972,
453.9299927,144.1749725,
455,152.5484772,
456.0599976,162.546051,
456.9599915,172.339859,
458.0299988,182.0472565,
458.9299927,193.4731903,
460,205.8397064,
461.0400085,217.560791,
461.9400024,224.8274841,
462.980011,238.5065308,
464.019989,248.8218384,
465.0700073,264.2586975,
465.9700012,276.2001038,
467.0100098,286.7794189,
468.0499878,301.6283875,
468.9500122,308.5897217,
470,323.6225891,
471.0400085,337.5689392,
471.9400024,343.7683105,
472.980011,360.502655,
474.019989,371.6798706,
475.0700073,379.0440063,
475.9700012,388.1776428,
477.0100098,404.5888977,
478.0499878,414.6869507,
478.9500122,422.0083313,
480,432.6279907,
481.0400085,443.4576416,
481.9400024,451.3700256,
482.980011,460.4223022,
484.019989,469.6807556,
485.0700073,481.4453125,
485.9700012,484.0235596,
487.0100098,498.387146,
488.0499878,502.7271423,
488.9500122,506.4253845,
490,514.1104736,
491.0400085,520.3606567,
491.9400024,528.1960449,
492.980011,525.6343994,
494.019989,529.6952515,
495.0700073,533.7261353,
495.9700012,539.3845215,
497.0100098,539.3584595,
498.0499878,547.4536743,
498.9500122,549.9274902,
500,550.5262451,
501.0400085,551.5836182,
501.9400024,551.1259766,
502.980011,553.7783203,
504.019989,554.8890381,
505.0700073,552.194519,
505.9700012,552.6104126,
507.0100098,553.9425659,
508.0499878,556.2927246,
508.9500122,550.6046753,
510,545.7285156,
511.0400085,546.7585449,
511.9400024,542.8535156,
512.9799805,540.8462524,
514.0200195,539.0203857,
515.0700073,534.8997192,
515.9699707,536.2778931,
517.0100098,528.2730713,
518.0499878,528.2180176,
518.9500122,522.0413208,
520,512.538269,
521.0200195,507.7769165,
522.0499878,502.7862854,
522.9400024,502.752533,
523.9699707,492.7877808,
525,485.1740112,
526.0200195,479.9607544,
527.0499878,475.9845581,
527.9400024,471.3491211,
528.9699707,463.3925781,
530,456.303894,
531.039978,452.3881226,
531.9400024,446.5150757,
532.9799805,440.3397827,
534.0200195,431.399353,
535.0700073,426.9997864,
535.9699707,420.4890137,
537.0100098,411.2451782,
538.0499878,406.3680725,
538.9500122,402.5342407,
540,392.201355,
541.0200195,384.357605,
542.0499878,380.9912415,
542.9400024,377.6023254,
543.9699707,365.6310425,
545,360.0731201,
546.0200195,355.1064758,
547.0499878,344.5819092,
547.9400024,341.8943481,
548.9699707,334.0063477,
550,325.360199,
551.0200195,319.835968,
552.0499878,311.7801514,
552.9400024,307.4783936,
553.9699707,300.8166809,
555,295.2619934,
556.0200195,289.9255676,
557.0499878,282.7091064,
557.9400024,278.1129456,
558.9699707,269.9457397,
560,263.0625916,
561.0200195,260.5976868,
562.0499878,251.6526031,
562.9400024,249.1881714,
563.9699707,241.6283264,
565,237.1159973,
566.0200195,230.256134,
567.0499878,225.7042847,
567.9400024,219.3247223,
568.9699707,213.7541504,
570,208.935318,
571.0100098,206.2492065,
572.0200195,200.7365875,
573.039978,193.6186371,
574.0499878,189.0372925,
575.0700073,184.5774231,
575.9400024,180.6361084,
576.9500122,176.8874664,
577.9699707,171.6355286,
578.9799805,165.730545,
580,162.6022949,
581.0200195,158.271759,
582.0499878,152.7257385,
582.9400024,149.9306183,
583.9699707,145.8987122,
585,142.2205505,
586.0200195,137.194458,
587.0499878,135.1688385,
587.9400024,131.8289795,
588.9699707,127.3230286,
590,124.6842499,
591.0100098,120.7648926,
592.0200195,117.6075058,
