sample21,,sample22,,sample24,,sample26,,sample27,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
662.0116577,0.003156093415,662.0116577,-0.000758986047,662.0116577,-0.0007579523954,662.0116577,-0.0008535012603,662.0116577,-0.001019486226,
660.9923706,0.003344785422,660.9923706,-0.0001725733455,660.9923706,-0.001187989255,660.9923706,-0.0006820253911,660.9923706,-0.0008801106596,
660.0092773,0.00296677975,660.0092773,-0.000309123745,660.0092773,-0.001027905149,660.0092773,-0.0007950065774,660.0092773,-0.0008424953558,
658.9894409,0.003353550564,658.9894409,-0.000440459291,658.9894409,-0.0009258336504,658.9894409,-0.0009472727543,658.9894409,-0.001190209296,
658.0056763,0.003538570134,658.0056763,-0.0005006048596,658.0056763,-0.0008606316987,658.0056763,-0.0004203399585,658.0056763,-0.0009163794457,
656.9851685,0.003781138221,656.9851685,-6.70394802E-005,656.9851685,-0.0009357525851,656.9851685,-0.0003890471125,656.9851685,-0.0007132454775,
656.0009155,0.003148636315,656.0009155,-0.0005072240019,656.0009155,-0.000721670338,656.0009155,-0.0004572160833,656.0009155,-0.001086265198,
655.0162964,0.003644305049,655.0162964,-0.0001245454187,655.0162964,-0.0003120726324,655.0162964,-0.0003386634635,655.0162964,-0.000745031808,
653.994873,0.00368017354,653.994873,-0.000592694676,653.994873,-0.001035342575,653.994873,-0.0009678325732,653.994873,-0.0007584692212,
653.0097656,0.003564929822,653.0097656,-0.0002008804149,653.0097656,-0.0005957967369,653.0097656,-0.0007412072155,653.0097656,-0.0009003637242,
651.987793,0.003138415283,651.987793,-0.0007700974238,651.987793,-0.001369535807,651.987793,-0.001147509087,651.987793,-0.001365974778,
651.0020142,0.003960567061,651.0020142,-0.0001889264677,651.0020142,-0.0007925777463,651.0020142,-8.981502469E-005,651.0020142,-0.0009967593942,
650.0159302,0.003676048713,650.0159302,0.000179633993,650.0159302,-0.001171880169,650.0159302,-0.000833401049,650.0159302,-0.001141157816,
648.993042,0.004020131659,648.993042,1.925958713E-005,648.993042,-0.0006179242046,648.993042,-0.000626144174,648.993042,-0.0006952063413,
648.0064087,0.004412000068,648.0064087,-6.874769315E-005,648.0064087,-0.0007250299095,648.0064087,-0.0005909885513,648.0064087,-0.001058222377,
646.9829712,0.004515384324,646.9829712,0.0004123002582,646.9829712,-0.0003332316119,646.9829712,-0.0003737877996,646.9829712,-0.001278126729,
645.9956665,0.004944746383,645.9956665,0.0008137106779,645.9956665,8.778819029E-005,645.9956665,1.944079668E-005,645.9956665,-0.0006237661,
645.0082397,0.005042312667,645.0082397,0.000815552019,645.0082397,-0.0002897743834,645.0082397,-0.000281341112,645.0082397,-0.0009183426737,
643.9838867,0.00462127896,643.9838867,0.0002421789686,643.9838867,-0.0001316360867,643.9838867,-0.0003615799651,643.9838867,-0.001275700633,
642.9957275,0.004484834615,642.9957275,0.0008181973244,642.9957275,-0.0003877022536,642.9957275,0.000311986194,642.9957275,-0.00173771265,
642.0074463,0.005619282834,642.0074463,0.001073211082,642.0074463,0.0002674066927,642.0074463,0.0008763470105,642.0074463,-0.0008068921743,
640.9821167,0.005816682708,640.9821167,0.001526041306,640.9821167,0.000622641237,640.9821167,0.001221618615,640.9821167,-0.0006958266022,
639.9931641,0.006553329993,639.9931641,0.002030731644,639.9931641,0.0007630116306,639.9931641,0.002135189483,639.9931641,-0.0007015640149,
639.0039673,0.006895256229,639.0039673,0.002288097981,639.0039673,0.0007044104277,639.0039673,0.002910851268,639.0039673,-0.0005650853273,
638.0145264,0.007290939335,638.0145264,0.002210036851,638.0145264,0.001556045958,638.0145264,0.003361793933,638.0145264,-0.0006398954429,
636.9879761,0.007734228391,636.9879761,0.003123501316,636.9879761,0.001512195799,636.9879761,0.004334497266,636.9879761,-0.0004113919858,
635.9979858,0.008428185247,635.9979858,0.003450681921,635.9979858,0.002197002061,635.9979858,0.00455080159,635.9979858,-0.0002710967674,
635.0075684,0.009336983785,635.0075684,0.003648847109,635.0075684,0.002113806782,635.0075684,0.004396571312,635.0075684,-4.001786147E-005,
634.0169678,0.009985403158,634.0169678,0.004354211502,634.0169678,0.002671633847,634.0169678,0.005301837344,634.0169678,9.741982649E-005,
632.9894409,0.01092449203,632.9894409,0.005135055166,632.9894409,0.003105459269,632.9894409,0.005213382188,632.9894409,0.0003281768295,
631.9981689,0.01212022733,631.9981689,0.005668349098,631.9981689,0.003739987034,631.9981689,0.005985065363,631.9981689,-0.0001687954791,
631.0067139,0.01336285379,631.0067139,0.007183181588,631.0067139,0.004820266739,631.0067139,0.006726336665,631.0067139,0.0005699427566,
630.0149536,0.014629554,630.0149536,0.007832792588,630.0149536,0.005176338833,630.0149536,0.006830720231,630.0149536,0.0004573351471,
628.9862061,0.01714708284,628.9862061,0.009543092921,628.9862061,0.006750444882,628.9862061,0.008100873791,628.9862061,0.001425417722,
627.9938965,0.01909884624,627.9938965,0.01088093314,627.9938965,0.007827784866,627.9938965,0.008413959295,627.9938965,0.001594937989,
627.0013428,0.0217545256,627.0013428,0.01286954712,627.0013428,0.009287157096,627.0013428,0.009158888832,627.0013428,0.002177203307,
626.0084229,0.02409768105,626.0084229,0.01482745074,626.0084229,0.01057168748,626.0084229,0.009897366166,626.0084229,0.002656918252,
625.0153198,0.02795412391,625.0153198,0.0172899887,625.0153198,0.01266867574,625.0153198,0.0112083545,625.0153198,0.003688501427,
623.9851074,0.03108986095,623.9851074,0.01982007734,623.9851074,0.01471204963,623.9851074,0.01165805571,623.9851074,0.004305502865,
622.991394,0.03486169502,622.991394,0.02242329344,622.991394,0.01697157137,622.991394,0.01271300111,622.991394,0.004914192483,
621.9974365,0.03933500126,621.9974365,0.02594658174,621.9974365,0.01944998652,621.9974365,0.01368782483,621.9974365,0.005769987125,
621.0032349,0.04410821944,621.0032349,0.02951140516,621.0032349,0.02174513601,621.0032349,0.01508007944,621.0032349,0.006539717317,
620.008667,0.04846716672,620.008667,0.03277363628,620.008667,0.02456507273,620.008667,0.01684042253,620.008667,0.00732969027,
619.013916,0.05388953909,619.013916,0.03660268337,619.013916,0.0275284946,619.013916,0.01870277524,619.013916,0.008825981058,
617.9819946,0.05898956954,617.9819946,0.04066802934,617.9819946,0.03060984425,617.9819946,0.02043051645,617.9819946,0.009552195668,
616.9866333,0.06501852721,616.9866333,0.04492652416,616.9866333,0.03407939896,616.9866333,0.02309563197,616.9866333,0.01089412533,
615.9910278,0.06930074096,615.9910278,0.04836935177,615.9910278,0.03616962209,615.9910278,0.02451157756,615.9910278,0.01163728908,
614.9951782,0.07499467582,614.9951782,0.05222488195,614.9951782,0.03968502581,614.9951782,0.02676060423,614.9951782,0.01267147437,
613.9989624,0.08090551198,613.9989624,0.05692563206,613.9989624,0.04328611121,613.9989624,0.02905211411,613.9989624,0.0142254997,
613.0025635,0.08623628318,613.0025635,0.06063915417,613.0025635,0.04596135765,613.0025635,0.03102844022,613.0025635,0.01464326214,
612.0058594,0.09087255597,612.0058594,0.06432886422,612.0058594,0.04909624904,612.0058594,0.03274382651,612.0058594,0.01587818377,
611.0089722,0.09563886374,611.0089722,0.06771585345,611.0089722,0.05160276964,611.0089722,0.03463449702,611.0089722,0.01683345251,
610.0116577,0.0995920673,610.0116577,0.07077442855,610.0116577,0.05374013633,610.0116577,0.03634274006,610.0116577,0.01755715348,
609.0142212,0.1037248075,609.0142212,0.07445557415,609.0142212,0.05600431934,609.0142212,0.0380891785,609.0142212,0.01834362559,
608.0164185,0.1078399047,608.0164185,0.07717443258,608.0164185,0.05821770057,608.0164185,0.0390733853,608.0164185,0.01948339492,
607.0183716,0.1111605987,607.0183716,0.07987996191,607.0183716,0.06048651785,607.0183716,0.04100564867,607.0183716,0.01963736303,
605.9831543,0.1141921729,605.9831543,0.08219181001,605.9831543,0.06245027483,605.9831543,0.04211193696,605.9831543,0.0208547283,
604.9846191,0.1164700165,604.9846191,0.08363219351,604.9846191,0.06329199672,604.9846191,0.04259679094,604.9846191,0.02104409784,
603.9857178,0.1192039549,603.9857178,0.08576627821,603.9857178,0.06488366425,603.9857178,0.04383927956,603.9857178,0.02163928188,
602.9866943,0.1210683733,602.9866943,0.08709608018,602.9866943,0.0658833459,602.9866943,0.04452036321,602.9866943,0.02173863165,
601.9872437,0.1229726151,601.9872437,0.0888017714,601.9872437,0.06729573756,601.9872437,0.04557248577,601.9872437,0.0225731004,
600.9876709,0.1247648522,600.9876709,0.08983834833,600.9876709,0.06789895892,600.9876709,0.04631725699,600.9876709,0.02246494591,
599.9877319,0.1260361373,599.9877319,0.09118197858,599.9877319,0.06913328171,599.9877319,0.04736433551,599.9877319,0.022981124,
598.9876099,0.1272996664,598.9876099,0.0920490399,598.9876099,0.06978788227,598.9876099,0.04804039374,598.9876099,0.02322478034,
597.9871826,0.1280228794,597.9871826,0.09201326966,597.9871826,0.07007590681,597.9871826,0.04899206012,597.9871826,0.0230148863,
596.9864502,0.1286651343,596.9864502,0.09273233265,596.9864502,0.0701033473,596.9864502,0.04959021509,596.9864502,0.02304892428,
595.9855347,0.1291687489,595.9855347,0.09342476726,595.9855347,0.07067831606,595.9855347,0.05092263594,595.9855347,0.02323925309,
594.984314,0.1297086626,594.984314,0.09346158057,594.984314,0.07078292966,594.984314,0.05154476315,594.984314,0.02349349111,
593.9829102,0.1296051741,593.9829102,0.09399145097,593.9829102,0.07111644,593.9829102,0.05238255486,593.9829102,0.02385927923,
593.0183105,0.129715845,593.0183105,0.09348289669,593.0183105,0.07067964971,593.0183105,0.05241920799,593.0183105,0.02365913801,
592.0162354,0.1296459287,592.0162354,0.09341856837,592.0162354,0.07126352936,592.0162354,0.05268343538,592.0162354,0.02401986718,
591.0140381,0.1288152337,591.0140381,0.09300004691,591.0140381,0.07074097544,591.0140381,0.0522938408,591.0140381,0.02352904156,
590.0115356,0.1280447096,590.0115356,0.09240326285,590.0115356,0.07000096142,590.0115356,0.051861424,590.0115356,0.02343567647,
589.008728,0.127365455,589.008728,0.09176253527,589.008728,0.06964852661,589.008728,0.05110790581,589.008728,0.0234687347,
588.0057373,0.1258660257,588.0057373,0.09065058082,588.0057373,0.06876756996,588.0057373,0.0500886105,588.0057373,0.02298008651,
587.0024414,0.125071913,587.0024414,0.08993826061,587.0024414,0.06831619889,587.0024414,0.04912030324,587.0024414,0.02293033525,
585.9989624,0.1228833273,585.9989624,0.08899179101,585.9989624,0.06703364849,585.9989624,0.04782772437,585.9989624,0.02210999839,
584.9951172,0.1214524359,584.9951172,0.08735299855,584.9951172,0.06612731516,584.9951172,0.04670665413,584.9951172,0.02214012481,
583.9910889,0.1199450269,583.9910889,0.08616784215,583.9910889,0.06510542333,583.9910889,0.04503904283,583.9910889,0.02182962,
582.9868164,0.1179911718,582.9868164,0.08465831727,582.9868164,0.06459777057,582.9868164,0.04406094551,582.9868164,0.0215021465,
581.9821777,0.1157072783,581.9821777,0.0826902166,581.9821777,0.06280431151,581.9821777,0.04240036011,581.9821777,0.02104502171,
581.0145874,0.1139046773,581.0145874,0.0814762637,581.0145874,0.06190606579,581.0145874,0.04154093564,581.0145874,0.02051379532,
580.0095825,0.1114160642,580.0095825,0.07950334251,580.0095825,0.06048562378,580.0095825,0.04054345191,580.0095825,0.02011987567,
579.0042114,0.1092715487,579.0042114,0.07787051052,579.0042114,0.05937405676,579.0042114,0.03973920271,579.0042114,0.01963557489,
577.9987183,0.1073895916,577.9987183,0.07640462369,577.9987183,0.05815010145,577.9987183,0.03902792931,577.9987183,0.01910093054,
576.9928589,0.1054751948,576.9928589,0.07478810847,576.9928589,0.05697382614,576.9928589,0.03807287291,576.9928589,0.01851626113,
575.9867554,0.1031238809,575.9867554,0.07342416048,575.9867554,0.05567988381,575.9867554,0.03714931756,575.9867554,0.01799108647,
575.0177002,0.1014256552,575.0177002,0.07208926976,575.0177002,0.05487656593,575.0177002,0.03685596585,575.0177002,0.01772837155,
574.0111694,0.09926865995,574.0111694,0.07027123868,574.0111694,0.05368055031,574.0111694,0.03562767431,574.0111694,0.0166312512,
573.0042725,0.09749322385,573.0042725,0.06872592866,573.0042725,0.05242533982,573.0042725,0.03492842987,573.0042725,0.01642890275,
571.9972534,0.09579933435,571.9972534,0.06794878095,571.9972534,0.0516706109,571.9972534,0.03421644866,571.9972534,0.016266983,
570.9899292,0.09390130639,570.9899292,0.06642586738,570.9899292,0.05064566061,570.9899292,0.03371010721,570.9899292,0.01616844721,
569.9823608,0.09224074334,569.9823608,0.06484670192,569.9823608,0.04914001375,569.9823608,0.03304997459,569.9823608,0.0155976126,
569.0118408,0.09091264009,569.0118408,0.06380715221,569.0118408,0.04890328646,569.0118408,0.03229304031,569.0118408,0.0157591477,
568.0037231,0.08941810578,568.0037231,0.06307902932,568.0037231,0.0479622446,568.0037231,0.03184467182,568.0037231,0.01527810097,
566.9954834,0.08795989305,566.9954834,0.06159419566,566.9954834,0.04688595608,566.9954834,0.03140277416,566.9954834,0.01532717142,
565.9868774,0.08634032309,565.9868774,0.0610313043,565.9868774,0.04614325985,565.9868774,0.03090437315,565.9868774,0.01471558399,
565.0154419,0.08523827791,565.0154419,0.0596421659,565.0154419,0.04520811886,565.0154419,0.03025714494,565.0154419,0.01445754617,
564.0063477,0.0838978067,564.0063477,0.05864873528,564.0063477,0.04461808875,564.0063477,0.02957770973,564.0063477,0.01440383773,
562.9970703,0.08229426295,562.9970703,0.05771184713,562.9970703,0.04348769411,562.9970703,0.02910448052,562.9970703,0.01432332769,
561.9875488,0.0810308978,561.9875488,0.056689661,561.9875488,0.04273575544,561.9875488,0.02856660075,561.9875488,0.01427915972,
561.0151367,0.07993301749,561.0151367,0.05562788993,561.0151367,0.04256561399,561.0151367,0.02815467864,561.0151367,0.01441911794,
560.005127,0.07861984521,560.005127,0.0547834076,560.005127,0.04129023105,560.005127,0.02773362771,560.005127,0.01426075492,
558.994812,0.07682524621,558.994812,0.05378756672,558.994812,0.04054760188,558.994812,0.02694904059,558.994812,0.01406210102,
557.9842529,0.07545939088,557.9842529,0.052582331,557.9842529,0.03967107087,557.9842529,0.02617359534,557.9842529,0.01342284121,
557.0109253,0.0741025731,557.0109253,0.05149171501,557.0109253,0.03894640505,557.0109253,0.02580950782,557.0109253,0.01288831886,
555.999939,0.07261454314,555.999939,0.05061229691,555.999939,0.03828070313,555.999939,0.0253747236,555.999939,0.01256258693,
554.9887085,0.07139071077,554.9887085,0.04954074323,554.9887085,0.03719579056,554.9887085,0.02477694862,554.9887085,0.01214325242,
554.0147095,0.06981614977,554.0147095,0.0482619293,554.0147095,0.03627435118,554.0147095,0.0241806265,554.0147095,0.01159934793,
553.0029297,0.06877866387,553.0029297,0.04738460481,553.0029297,0.03581834212,553.0029297,0.02387864143,553.0029297,0.01142914686,
551.9909668,0.06727615744,551.9909668,0.04636261985,551.9909668,0.03511954844,551.9909668,0.02306650393,551.9909668,0.01090675965,
551.0162354,0.06564622372,551.0162354,0.04538688809,551.0162354,0.03421538323,551.0162354,0.02268054523,551.0162354,0.01060123648,
550.0038452,0.06452469528,550.0038452,0.04441600665,550.0038452,0.03381634131,550.0038452,0.02245534956,550.0038452,0.01037222147,
548.9910889,0.06274125725,548.9910889,0.04290753976,548.9910889,0.03228336573,548.9910889,0.02140864357,548.9910889,0.009323363192,
548.015686,0.06136972085,548.015686,0.04217816889,548.015686,0.0320045054,548.015686,0.02111252025,548.015686,0.009294218384,
547.0025635,0.06002779678,547.0025635,0.04102547839,547.0025635,0.03098437376,547.0025635,0.0202990789,547.0025635,0.009054843336,
545.9891968,0.05869875103,545.9891968,0.03977809474,545.9891968,0.03043572232,545.9891968,0.02009563707,545.9891968,0.008706986904,
545.0130615,0.05698350817,545.0130615,0.03880236298,545.0130615,0.02922407538,545.0130615,0.01931727491,545.0130615,0.008341017179,
543.9992065,0.05586984754,543.9992065,0.03784816712,543.9992065,0.02852988802,543.9992065,0.01871504635,543.9992065,0.008130360395,
542.9850464,0.05442974716,542.9850464,0.03674092516,542.9850464,0.02771111205,542.9850464,0.01838456467,542.9850464,0.007860284299,
542.0083008,0.05328271911,542.0083008,0.0357968919,542.0083008,0.02689781412,542.0083008,0.01790923439,542.0083008,0.007610211615,
540.9937134,0.05204806104,540.9937134,0.03470958397,540.9937134,0.02640994266,540.9937134,0.01744595729,540.9937134,0.007625570055,
540.0164795,0.05020238459,540.0164795,0.03357537091,540.0164795,0.02525541559,540.0164795,0.01687613316,540.0164795,0.007316659205,
539.0015259,0.0487687923,539.0015259,0.03242260963,539.0015259,0.02454860881,539.0015259,0.01620845683,539.0015259,0.007315763738,
537.986145,0.04733541235,537.986145,0.03147763759,537.986145,0.02374735847,537.986145,0.01573101804,537.986145,0.007119444665,
537.0082397,0.04622410238,537.0082397,0.03029919416,537.0082397,0.02291688323,537.0082397,0.01501967572,537.0082397,0.007093210705,
535.9924927,0.0446282737,535.9924927,0.02930850536,535.9924927,0.02239023149,535.9924927,0.01461445447,535.9924927,0.006929868832,
535.0141602,0.04328531027,535.0141602,0.02842709422,535.0141602,0.021327205,535.0141602,0.01414956897,535.0141602,0.006692897063,
533.9979858,0.04202475399,533.9979858,0.02728952467,533.9979858,0.02077192813,533.9979858,0.01351239718,533.9979858,0.006330379285,
532.9815674,0.04078112915,532.9815674,0.02630927227,532.9815674,0.01983893663,532.9815674,0.01300331671,532.9815674,0.005903292913,
532.0025635,0.03944114596,532.0025635,0.02545234002,532.0025635,0.0192842856,532.0025635,0.01264732797,532.0025635,0.005922894925,
530.9855957,0.03823710978,530.9855957,0.02434768528,530.9855957,0.01845000312,530.9855957,0.01183092594,530.9855957,0.005384099204,
530.0061646,0.03675487265,530.0061646,0.02352926135,530.0061646,0.01778125204,530.0061646,0.01164965332,530.0061646,0.005297566298,
528.9887695,0.03583405539,528.9887695,0.02262300253,528.9887695,0.01711363904,528.9887695,0.0110178357,528.9887695,0.004508714657,
528.0089722,0.03458902985,528.0089722,0.02182943001,528.0089722,0.01648460887,528.0089722,0.01061749645,528.0089722,0.004246212542,
526.9910889,0.03375196084,526.9910889,0.02107029222,526.9910889,0.01578322612,526.9910889,0.01035594381,526.9910889,0.004129616544,
526.0107422,0.03263710067,526.0107422,0.02032848261,526.0107422,0.01526327338,526.0107422,0.009852427058,526.0107422,0.003619089257,
524.9924927,0.03167384118,524.9924927,0.01952148788,524.9924927,0.01480152365,524.9924927,0.00944247283,524.9924927,0.003375750734,
524.0117188,0.03067345731,524.0117188,0.01894493401,524.0117188,0.01424783468,524.0117188,0.009218853898,524.0117188,0.003148662392,
522.992981,0.02985329367,522.992981,0.01809921116,522.992981,0.0137282731,522.992981,0.008674292825,522.992981,0.003130228026,
522.0117798,0.02881684154,522.0117798,0.01734777354,522.0117798,0.01298283227,522.0117798,0.008485013619,522.0117798,0.002654417884,
520.9926758,0.02785946988,520.9926758,0.01659668982,520.9926758,0.01261593495,520.9926758,0.007924103178,520.9926758,0.002384314546,
520.0110474,0.02700688504,520.0110474,0.01615329459,520.0110474,0.01194689516,520.0110474,0.00760705024,520.0110474,0.002237720881,
518.991394,0.02604898252,518.991394,0.01555398572,518.991394,0.01160719153,518.991394,0.007273802999,518.991394,0.001996299252,
518.0092773,0.02534382232,518.0092773,0.01485627238,518.0092773,0.01106759533,518.0092773,0.006869298872,518.0092773,0.001944864052,
516.9892578,0.02469490469,516.9892578,0.01427362207,516.9892578,0.01063015033,516.9892578,0.006608783267,516.9892578,0.001655166619,
516.0067749,0.02392773703,516.0067749,0.0137488991,516.0067749,0.01026181411,516.0067749,0.006300226785,516.0067749,0.001631339197,
514.9862671,0.02302255668,514.9862671,0.01318819821,514.9862671,0.009663268924,514.9862671,0.00615894841,514.9862671,0.001371998573,
514.0032959,0.02278425358,514.0032959,0.01278273575,514.0032959,0.009606286883,514.0032959,0.005877866875,514.0032959,0.001341097872,
512.9824219,0.02185406536,512.9824219,0.01211154927,512.9824219,0.009062587284,512.9824219,0.005448420998,512.9824219,0.001042435528,
511.999054,0.0211106725,511.999054,0.01165627409,511.999054,0.008572843857,511.999054,0.005217757076,511.999054,0.00103392452,
511.0154724,0.02056557871,511.0154724,0.01119587012,511.0154724,0.008199390024,511.0154724,0.004976140335,511.0154724,0.000748931081,
509.9938354,0.01993565261,509.9938354,0.01075646561,509.9938354,0.007832291536,509.9938354,0.004451253451,509.9938354,0.0005197128048,
509.0098267,0.01946823299,509.0098267,0.01046252903,509.0098267,0.007812366355,509.0098267,0.004537591711,509.0098267,0.0006298997905,
507.9878235,0.01853854768,507.9878235,0.009990992025,507.9878235,0.007249664981,507.9878235,0.004098544829,507.9878235,0.0005728458054,
507.0033875,0.01825379767,507.0033875,0.009341083467,507.0033875,0.006903383415,507.0033875,0.003981021699,507.0033875,0.0002309642441,
506.0187988,0.01750427485,506.0187988,0.008780968376,506.0187988,0.006504164077,506.0187988,0.003302084748,506.0187988,-5.694875654E-006,
504.9961548,0.01708924398,504.9961548,0.008563682437,504.9961548,0.006153618451,504.9961548,0.003156458493,504.9961548,0.0001792714465,
504.0110779,0.01655939035,504.0110779,0.008155760355,504.0110779,0.005921110511,504.0110779,0.003323578043,504.0110779,0.0001002161443,
502.9879761,0.01629737951,502.9879761,0.007986007258,502.9879761,0.005943914875,502.9879761,0.002958778525,502.9879761,0.0001444936206,
502.0024414,0.0157109946,502.0024414,0.007617271505,502.0024414,0.005421527196,502.0024414,0.002730527194,502.0024414,0.0001152855184,
501.0167847,0.01521833893,501.0167847,0.007426030003,501.0167847,0.005321543198,501.0167847,0.002386032371,501.0167847,-7.248065117E-007,
499.993103,0.0147532355,499.993103,0.006884657312,499.993103,0.004934666213,499.993103,0.002571161138,499.993103,-2.184720688E-005,
499.006958,0.01440707594,499.006958,0.006632412318,499.006958,0.004612226505,499.006958,0.00235802657,499.006958,-0.000228047269,
497.9828186,0.01398136001,497.9828186,0.006238877773,497.9828186,0.004454156384,497.9828186,0.002068859991,497.9828186,-0.0002495725639,
496.9962769,0.01364043541,496.9962769,0.005950895604,496.9962769,0.00426558312,496.9962769,0.001966602402,496.9962769,-0.0002342048538,
496.009613,0.01342409663,496.009613,0.005866741762,496.009613,0.004314810038,496.009613,0.002053410513,496.009613,-0.0001126928837,
