Sample 33,,
Wavelength (nm),Intensity (a.u.),
220,1.755926251,
220.9299927,0.3887521029,
222.0299988,1.858532906,
222.9600067,1.396648049,
224.0599976,2.718622446,
225,3.377130508,
225.9299927,3.668846846,
227.0299988,3.817697525,
227.9600067,2.908962011,
229.0599976,2.631518841,
230,1.726082325,
230.9299927,1.295996189,
232.0299988,0.6665641069,
232.9600067,0.6964907646,
234.0599976,0.6853227019,
235,0.7182050347,
235.9299927,0.8414822221,
237.0299988,1.272919297,
237.9600067,2.43001771,
239.0599976,5.738060474,
240,11.21520424,
240.9299927,16.68802261,
242.0299988,21.98399544,
242.9600067,23.51166153,
244.0599976,22.26949883,
245,17.74118423,
245.9299927,12.9325695,
247.0299988,7.127583981,
247.9600067,3.851338387,
249.0599976,1.488388419,
250,0.6001518965,
250.9299927,0.4458439052,
252.0299988,0.4182725251,
252.9600067,0.3683300018,
254.0599976,0.3218102753,
255,0.3473318517,
255.9299927,0.2330714762,
257.0299988,0.1357128322,
257.9599915,0.3336473703,
259.0599976,0.182688117,
260,0.2779635787,
261.0700073,0.1882631332,
262,0.2236831933,
263.0700073,0.2375014871,
264,0.3159628808,
265.0700073,0.1307688057,
266,0.1445026994,
267.0700073,0.1899641901,
268,0.1645654142,
269.0700073,0.2004510164,
270,0.1570635289,
270.9299927,0.1382127553,
272.0299988,0.08648207039,
272.9599915,0.07698466629,
274.0599976,0.1605020463,
275,0.1252463162,
275.9299927,0.1049079448,
277.0299988,0.1502830237,
277.9599915,0.09093689919,
279.0599976,0.1310423911,
280,0.07742185146,
280.9299927,0.08913768083,
282.0299988,0.1812012047,
282.9599915,0.1348960102,
284.0599976,0.1095161736,
285,0.1445957273,
285.9299927,0.1406436861,
287.0299988,0.1326063424,
287.9599915,0.08722682297,
289.0599976,0.07227638364,
290,0.1559550166,
291.0700073,0.07224389166,
292,0.1724502742,
293.0700073,0.06237962842,
294,0.07934045792,
295.0700073,0.1326454431,
296,0.06259824336,
297.0700073,0.05908637866,
298,0.1051461548,
299.0700073,0.0510126017,
300,0.1325955093,
300.9299927,0.06883394718,
302.0299988,-0.02135884948,
302.9599915,0.1053918451,
304.0599976,0.1409519613,
305,0.132247448,
305.9299927,0.1840384454,
307.0299988,0.09653545171,
307.9599915,0.09261164814,
309.0599976,0.08234264702,
310,0.05228922144,
311.0700073,0.1551005989,
312,0.1367989033,
313.0700073,0.08564262837,
314,0.1752990186,
315.0700073,0.1946105957,
316,0.11006549,
317.0700073,0.06328813732,
318,0.1371763051,
319.0700073,0.09360520542,
320,0.09704654664,
321.0700073,0.2245912403,
322,0.08358059078,
323.0700073,0.127041474,
324,0.2754581273,
325.0700073,0.1805229485,
326,0.1021480262,
327.0700073,0.3100150526,
328,0.2143446058,
329.0700073,0.1661019176,
330,0.1017915308,
330.9299927,0.1337054819,
